Station,DateTime,date,time,TideHeight,est_time,est_date,dateFactor
"Portland, Casco Bay, Maine",2024-04-25T21:30:00Z,2024-04-25,2024-04-30T21:30:00Z,0.6401247897070558,2024-04-25T21:30:00Z,2024-04-25,a20240425
"Portland, Casco Bay, Maine",2024-04-25T21:40:00Z,2024-04-25,2024-04-30T21:40:00Z,0.573138317161495,2024-04-25T21:40:00Z,2024-04-25,a20240425
"Portland, Casco Bay, Maine",2024-04-25T21:50:00Z,2024-04-25,2024-04-30T21:50:00Z,0.5144052121775776,2024-04-25T21:50:00Z,2024-04-25,a20240425
"Portland, Casco Bay, Maine",2024-04-25T22:00:00Z,2024-04-25,2024-04-30T22:00:00Z,0.46433692787498354,2024-04-25T22:00:00Z,2024-04-25,a20240425
"Portland, Casco Bay, Maine",2024-04-25T22:10:00Z,2024-04-25,2024-04-30T22:10:00Z,0.4232401292410837,2024-04-25T22:10:00Z,2024-04-25,a20240425
"Portland, Casco Bay, Maine",2024-04-25T22:20:00Z,2024-04-25,2024-04-30T22:20:00Z,0.39132194248392305,2024-04-25T22:20:00Z,2024-04-25,a20240425
"Portland, Casco Bay, Maine",2024-04-25T22:30:00Z,2024-04-25,2024-04-30T22:30:00Z,0.3686977918132276,2024-04-25T22:30:00Z,2024-04-25,a20240425
"Portland, Casco Bay, Maine",2024-04-25T22:40:00Z,2024-04-25,2024-04-30T22:40:00Z,0.3554011466364389,2024-04-25T22:40:00Z,2024-04-25,a20240425
"Portland, Casco Bay, Maine",2024-04-25T22:50:00Z,2024-04-25,2024-04-30T22:50:00Z,0.3513944167324094,2024-04-25T22:50:00Z,2024-04-25,a20240425
"Portland, Casco Bay, Maine",2024-04-25T23:00:00Z,2024-04-25,2024-04-30T23:00:00Z,0.35658019744917446,2024-04-25T23:00:00Z,2024-04-25,a20240425
"Portland, Casco Bay, Maine",2024-04-25T23:10:00Z,2024-04-25,2024-04-30T23:10:00Z,0.3708120831599782,2024-04-25T23:10:00Z,2024-04-25,a20240425
"Portland, Casco Bay, Maine",2024-04-25T23:20:00Z,2024-04-25,2024-04-30T23:20:00Z,0.39390433354512533,2024-04-25T23:20:00Z,2024-04-25,a20240425
"Portland, Casco Bay, Maine",2024-04-25T23:30:00Z,2024-04-25,2024-04-30T23:30:00Z,0.42563978904911515,2024-04-25T23:30:00Z,2024-04-25,a20240425
"Portland, Casco Bay, Maine",2024-04-25T23:40:00Z,2024-04-25,2024-04-30T23:40:00Z,0.4657755814687829,2024-04-25T23:40:00Z,2024-04-25,a20240425
"Portland, Casco Bay, Maine",2024-04-25T23:50:00Z,2024-04-25,2024-04-30T23:50:00Z,0.514046363070798,2024-04-25T23:50:00Z,2024-04-25,a20240425
"Portland, Casco Bay, Maine",2024-04-26T00:00:00Z,2024-04-25,2024-05-01T00:00:00Z,0.5701649711816189,2024-04-26T00:00:00Z,2024-04-26,a20240425
"Portland, Casco Bay, Maine",2024-04-26T00:10:00Z,2024-04-25,2024-05-01T00:10:00Z,0.633820642104867,2024-04-26T00:10:00Z,2024-04-26,a20240425
"Portland, Casco Bay, Maine",2024-04-26T00:20:00Z,2024-04-25,2024-05-01T00:20:00Z,0.7046750756039551,2024-04-26T00:20:00Z,2024-04-26,a20240425
"Portland, Casco Bay, Maine",2024-04-26T00:30:00Z,2024-04-25,2024-05-01T00:30:00Z,0.7823568168004731,2024-04-26T00:30:00Z,2024-04-26,a20240425
"Portland, Casco Bay, Maine",2024-04-26T00:40:00Z,2024-04-25,2024-05-01T00:40:00Z,0.8664545553780294,2024-04-26T00:40:00Z,2024-04-26,a20240425
"Portland, Casco Bay, Maine",2024-04-26T00:50:00Z,2024-04-25,2024-05-01T00:50:00Z,0.9565100337615033,2024-04-26T00:50:00Z,2024-04-26,a20240425
"Portland, Casco Bay, Maine",2024-04-26T07:00:00Z,2024-04-26,2024-04-30T07:00:00Z,2.3750788480395073,2024-04-26T07:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T07:10:00Z,2024-04-26,2024-04-30T07:10:00Z,2.2764649450144927,2024-04-26T07:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T07:20:00Z,2024-04-26,2024-04-30T07:20:00Z,2.172118245700793,2024-04-26T07:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T07:30:00Z,2024-04-26,2024-04-30T07:30:00Z,2.0626020066683517,2024-04-26T07:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T07:40:00Z,2024-04-26,2024-04-30T07:40:00Z,1.9485591533668092,2024-04-26T07:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T07:50:00Z,2024-04-26,2024-04-30T07:50:00Z,1.8307132910497292,2024-04-26T07:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T08:00:00Z,2024-04-26,2024-04-30T08:00:00Z,1.70986624115435,2024-04-26T08:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T08:10:00Z,2024-04-26,2024-04-30T08:10:00Z,1.5868919593255142,2024-04-26T08:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T08:20:00Z,2024-04-26,2024-04-30T08:20:00Z,1.4627269051394247,2024-04-26T08:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T08:30:00Z,2024-04-26,2024-04-30T08:30:00Z,1.338357145206485,2024-04-26T08:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T08:40:00Z,2024-04-26,2024-04-30T08:40:00Z,1.214802667603654,2024-04-26T08:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T08:50:00Z,2024-04-26,2024-04-30T08:50:00Z,1.0930995542479764,2024-04-26T08:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T09:00:00Z,2024-04-26,2024-04-30T09:00:00Z,0.97428078842468,2024-04-26T09:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T09:10:00Z,2024-04-26,2024-04-30T09:10:00Z,0.8593565590974641,2024-04-26T09:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T09:20:00Z,2024-04-26,2024-04-30T09:20:00Z,0.7492949567091254,2024-04-26T09:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T09:30:00Z,2024-04-26,2024-04-30T09:30:00Z,0.6450039348583287,2024-04-26T09:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T09:40:00Z,2024-04-26,2024-04-30T09:40:00Z,0.5473153399318342,2024-04-26T09:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T09:50:00Z,2024-04-26,2024-04-30T09:50:00Z,0.4569716910641627,2024-04-26T09:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T10:00:00Z,2024-04-26,2024-04-30T10:00:00Z,0.3746162332465793,2024-04-26T10:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T10:10:00Z,2024-04-26,2024-04-30T10:10:00Z,0.300786597035043,2024-04-26T10:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T10:20:00Z,2024-04-26,2024-04-30T10:20:00Z,0.23591219102149777,2024-04-26T10:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T10:30:00Z,2024-04-26,2024-04-30T10:30:00Z,0.1803152409543507,2024-04-26T10:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T10:40:00Z,2024-04-26,2024-04-30T10:40:00Z,0.13421518534048954,2024-04-26T10:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T10:50:00Z,2024-04-26,2024-04-30T10:50:00Z,0.09773595421607299,2024-04-26T10:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T11:00:00Z,2024-04-26,2024-04-30T11:00:00Z,0.07091550676118709,2024-04-26T11:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T11:10:00Z,2024-04-26,2024-04-30T11:10:00Z,0.053716893778934134,2024-04-26T11:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T11:20:00Z,2024-04-26,2024-04-30T11:20:00Z,0.04604004929169156,2024-04-26T11:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T11:30:00Z,2024-04-26,2024-04-30T11:30:00Z,0.04773350509171746,2024-04-26T11:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T11:40:00Z,2024-04-26,2024-04-30T11:40:00Z,0.05860526321944915,2024-04-26T11:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T11:50:00Z,2024-04-26,2024-04-30T11:50:00Z,0.07843215094751556,2024-04-26T11:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T12:00:00Z,2024-04-26,2024-04-30T12:00:00Z,0.10696711475232508,2024-04-26T12:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T12:10:00Z,2024-04-26,2024-04-30T12:10:00Z,0.14394407515133398,2024-04-26T12:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T12:20:00Z,2024-04-26,2024-04-30T12:20:00Z,0.1890801522099966,2024-04-26T12:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T12:30:00Z,2024-04-26,2024-04-30T12:30:00Z,0.2420752696759883,2024-04-26T12:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T12:40:00Z,2024-04-26,2024-04-30T12:40:00Z,0.3026093411195145,2024-04-26T12:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T12:50:00Z,2024-04-26,2024-04-30T12:50:00Z,0.37033742144680093,2024-04-26T12:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T13:00:00Z,2024-04-26,2024-04-30T13:00:00Z,0.44488336001309836,2024-04-26T13:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T13:10:00Z,2024-04-26,2024-04-30T13:10:00Z,0.5258326074166576,2024-04-26T13:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T13:20:00Z,2024-04-26,2024-04-30T13:20:00Z,0.6127248993856776,2024-04-26T13:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T13:30:00Z,2024-04-26,2024-04-30T13:30:00Z,0.7050475634136598,2024-04-26T13:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T13:40:00Z,2024-04-26,2024-04-30T13:40:00Z,0.8022301655185845,2024-04-26T13:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T13:50:00Z,2024-04-26,2024-04-30T13:50:00Z,0.9036411375575129,2024-04-26T13:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T14:00:00Z,2024-04-26,2024-04-30T14:00:00Z,1.0085869049065839,2024-04-26T14:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T14:10:00Z,2024-04-26,2024-04-30T14:10:00Z,1.1163138778711634,2024-04-26T14:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T14:20:00Z,2024-04-26,2024-04-30T14:20:00Z,1.2260134880046345,2024-04-26T14:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T14:30:00Z,2024-04-26,2024-04-30T14:30:00Z,1.3368302544564181,2024-04-26T14:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T14:40:00Z,2024-04-26,2024-04-30T14:40:00Z,1.447872668205368,2024-04-26T14:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T14:50:00Z,2024-04-26,2024-04-30T14:50:00Z,1.558226496378911,2024-04-26T14:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T15:00:00Z,2024-04-26,2024-04-30T15:00:00Z,1.6669699469212877,2024-04-26T15:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T15:10:00Z,2024-04-26,2024-04-30T15:10:00Z,1.7731900061341557,2024-04-26T15:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T15:20:00Z,2024-04-26,2024-04-30T15:20:00Z,1.8759991765547874,2024-04-26T15:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T15:30:00Z,2024-04-26,2024-04-30T15:30:00Z,1.974551805786048,2024-04-26T15:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T15:40:00Z,2024-04-26,2024-04-30T15:40:00Z,2.0680592109368634,2024-04-26T15:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T15:50:00Z,2024-04-26,2024-04-30T15:50:00Z,2.155802867401005,2024-04-26T15:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T16:00:00Z,2024-04-26,2024-04-30T16:00:00Z,2.2371450410464524,2024-04-26T16:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T16:10:00Z,2024-04-26,2024-04-30T16:10:00Z,2.3115363924311434,2024-04-26T16:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T16:20:00Z,2024-04-26,2024-04-30T16:20:00Z,2.378520261099498,2024-04-26T16:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T16:30:00Z,2024-04-26,2024-04-30T16:30:00Z,2.4377335358828387,2024-04-26T16:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T16:40:00Z,2024-04-26,2024-04-30T16:40:00Z,2.488904220902377,2024-04-26T16:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T16:50:00Z,2024-04-26,2024-04-30T16:50:00Z,2.531846003604817,2024-04-26T16:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T17:00:00Z,2024-04-26,2024-04-30T17:00:00Z,2.5664503081349412,2024-04-26T17:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T17:10:00Z,2024-04-26,2024-04-30T17:10:00Z,2.5926764632812715,2024-04-26T17:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T17:20:00Z,2024-04-26,2024-04-30T17:20:00Z,2.6105407197537436,2024-04-26T17:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T17:30:00Z,2024-04-26,2024-04-30T17:30:00Z,2.620104909827892,2024-04-26T17:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T17:40:00Z,2024-04-26,2024-04-30T17:40:00Z,2.62146554960218,2024-04-26T17:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T17:50:00Z,2024-04-26,2024-04-30T17:50:00Z,2.614744139668384,2024-04-26T17:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T18:00:00Z,2024-04-26,2024-04-30T18:00:00Z,2.6000793266218167,2024-04-26T18:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T18:10:00Z,2024-04-26,2024-04-30T18:10:00Z,2.5776214513820452,2024-04-26T18:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T18:20:00Z,2024-04-26,2024-04-30T18:20:00Z,2.5475298393628294,2024-04-26T18:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T18:30:00Z,2024-04-26,2024-04-30T18:30:00Z,2.5099729929664614,2024-04-26T18:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T18:40:00Z,2024-04-26,2024-04-30T18:40:00Z,2.4651316410448976,2024-04-26T18:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T18:50:00Z,2024-04-26,2024-04-30T18:50:00Z,2.413204396006653,2024-04-26T18:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T19:00:00Z,2024-04-26,2024-04-30T19:00:00Z,2.3544155802033417,2024-04-26T19:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T19:10:00Z,2024-04-26,2024-04-30T19:10:00Z,2.2890246212478846,2024-04-26T19:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T19:20:00Z,2024-04-26,2024-04-30T19:20:00Z,2.2173362914768693,2024-04-26T19:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T19:30:00Z,2024-04-26,2024-04-30T19:30:00Z,2.1397109879929497,2024-04-26T19:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T19:40:00Z,2024-04-26,2024-04-30T19:40:00Z,2.0565742218652963,2024-04-26T19:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T19:50:00Z,2024-04-26,2024-04-30T19:50:00Z,1.9684245102116242,2024-04-26T19:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T20:00:00Z,2024-04-26,2024-04-30T20:00:00Z,1.8758389417227528,2024-04-26T20:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T20:10:00Z,2024-04-26,2024-04-30T20:10:00Z,1.7794758102122985,2024-04-26T20:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T20:20:00Z,2024-04-26,2024-04-30T20:20:00Z,1.6800738744261507,2024-04-26T20:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T20:30:00Z,2024-04-26,2024-04-30T20:30:00Z,1.5784479956373603,2024-04-26T20:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T20:40:00Z,2024-04-26,2024-04-30T20:40:00Z,1.4754811155123473,2024-04-26T20:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T20:50:00Z,2024-04-26,2024-04-30T20:50:00Z,1.3721127523722283,2024-04-26T20:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T21:00:00Z,2024-04-26,2024-04-30T21:00:00Z,1.2693244009094797,2024-04-26T21:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T21:10:00Z,2024-04-26,2024-04-30T21:10:00Z,1.1681224057937092,2024-04-26T21:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T21:20:00Z,2024-04-26,2024-04-30T21:20:00Z,1.0695190320018493,2024-04-26T21:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T21:30:00Z,2024-04-26,2024-04-30T21:30:00Z,0.9745125646032105,2024-04-26T21:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T21:40:00Z,2024-04-26,2024-04-30T21:40:00Z,0.8840673314291342,2024-04-26T21:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T21:50:00Z,2024-04-26,2024-04-30T21:50:00Z,0.7990945498034802,2024-04-26T21:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T22:00:00Z,2024-04-26,2024-04-30T22:00:00Z,0.720434852908871,2024-04-26T22:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T22:10:00Z,2024-04-26,2024-04-30T22:10:00Z,0.6488432553919609,2024-04-26T22:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T22:20:00Z,2024-04-26,2024-04-30T22:20:00Z,0.5849771774792224,2024-04-26T22:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T22:30:00Z,2024-04-26,2024-04-30T22:30:00Z,0.5293879710565856,2024-04-26T22:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T22:40:00Z,2024-04-26,2024-04-30T22:40:00Z,0.48251619083204483,2024-04-26T22:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T22:50:00Z,2024-04-26,2024-04-30T22:50:00Z,0.44469064141371095,2024-04-26T22:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T23:00:00Z,2024-04-26,2024-04-30T23:00:00Z,0.4161310200342038,2024-04-26T23:00:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T23:10:00Z,2024-04-26,2024-04-30T23:10:00Z,0.39695377786858127,2024-04-26T23:10:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T23:20:00Z,2024-04-26,2024-04-30T23:20:00Z,0.3871806525118549,2024-04-26T23:20:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T23:30:00Z,2024-04-26,2024-04-30T23:30:00Z,0.386749190589262,2024-04-26T23:30:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T23:40:00Z,2024-04-26,2024-04-30T23:40:00Z,0.3955244907079396,2024-04-26T23:40:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-26T23:50:00Z,2024-04-26,2024-04-30T23:50:00Z,0.41331135813577874,2024-04-26T23:50:00Z,2024-04-26,a20240426
"Portland, Casco Bay, Maine",2024-04-27T00:00:00Z,2024-04-26,2024-05-01T00:00:00Z,0.4398660756774616,2024-04-27T00:00:00Z,2024-04-27,a20240426
"Portland, Casco Bay, Maine",2024-04-27T00:10:00Z,2024-04-26,2024-05-01T00:10:00Z,0.4749070588535586,2024-04-27T00:10:00Z,2024-04-27,a20240426
"Portland, Casco Bay, Maine",2024-04-27T00:20:00Z,2024-04-26,2024-05-01T00:20:00Z,0.5181237730852493,2024-04-27T00:20:00Z,2024-04-27,a20240426
"Portland, Casco Bay, Maine",2024-04-27T00:30:00Z,2024-04-26,2024-05-01T00:30:00Z,0.5691834387129564,2024-04-27T00:30:00Z,2024-04-27,a20240426
"Portland, Casco Bay, Maine",2024-04-27T00:40:00Z,2024-04-26,2024-05-01T00:40:00Z,0.627735226391891,2024-04-27T00:40:00Z,2024-04-27,a20240426
"Portland, Casco Bay, Maine",2024-04-27T00:50:00Z,2024-04-26,2024-05-01T00:50:00Z,0.6934118390587856,2024-04-27T00:50:00Z,2024-04-27,a20240426
"Portland, Casco Bay, Maine",2024-04-27T07:00:00Z,2024-04-27,2024-04-30T07:00:00Z,2.681894368993399,2024-04-27T07:00:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T07:10:00Z,2024-04-27,2024-04-30T07:10:00Z,2.609275125668145,2024-04-27T07:10:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T07:20:00Z,2024-04-27,2024-04-30T07:20:00Z,2.52980800864893,2024-04-27T07:20:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T07:30:00Z,2024-04-27,2024-04-30T07:30:00Z,2.4438111813671917,2024-04-27T07:30:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T07:40:00Z,2024-04-27,2024-04-30T07:40:00Z,2.351637356466044,2024-04-27T07:40:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T07:50:00Z,2024-04-27,2024-04-30T07:50:00Z,2.253683668189206,2024-04-27T07:50:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T08:00:00Z,2024-04-27,2024-04-30T08:00:00Z,2.1504012577898823,2024-04-27T08:00:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T08:10:00Z,2024-04-27,2024-04-30T08:10:00Z,2.042303751087917,2024-04-27T08:10:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T08:20:00Z,2024-04-27,2024-04-30T08:20:00Z,1.929973856692857,2024-04-27T08:20:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T08:30:00Z,2024-04-27,2024-04-30T08:30:00Z,1.814067412642162,2024-04-27T08:30:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T08:40:00Z,2024-04-27,2024-04-30T08:40:00Z,1.6953143523093241,2024-04-27T08:40:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T08:50:00Z,2024-04-27,2024-04-30T08:50:00Z,1.574516238617062,2024-04-27T08:50:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T09:00:00Z,2024-04-27,2024-04-30T09:00:00Z,1.4525402178371123,2024-04-27T09:00:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T09:10:00Z,2024-04-27,2024-04-30T09:10:00Z,1.3303094580285473,2024-04-27T09:10:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T09:20:00Z,2024-04-27,2024-04-30T09:20:00Z,1.2087903492005274,2024-04-27T09:20:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T09:30:00Z,2024-04-27,2024-04-30T09:30:00Z,1.088976939354539,2024-04-27T09:30:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T09:40:00Z,2024-04-27,2024-04-30T09:40:00Z,0.9718732504033821,2024-04-27T09:40:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T09:50:00Z,2024-04-27,2024-04-30T09:50:00Z,0.8584742500232596,2024-04-27T09:50:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T10:00:00Z,2024-04-27,2024-04-30T10:00:00Z,0.7497463415411921,2024-04-27T10:00:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T10:10:00Z,2024-04-27,2024-04-30T10:10:00Z,0.6466082686305366,2024-04-27T10:10:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T10:20:00Z,2024-04-27,2024-04-30T10:20:00Z,0.5499133128288637,2024-04-27T10:20:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T10:30:00Z,2024-04-27,2024-04-30T10:30:00Z,0.4604335908387047,2024-04-27T10:30:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T10:40:00Z,2024-04-27,2024-04-30T10:40:00Z,0.3788471397684651,2024-04-27T10:40:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T10:50:00Z,2024-04-27,2024-04-30T10:50:00Z,0.3057283193524169,2024-04-27T10:50:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T11:00:00Z,2024-04-27,2024-04-30T11:00:00Z,0.2415418707108196,2024-04-27T11:00:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T11:10:00Z,2024-04-27,2024-04-30T11:10:00Z,0.1866407632247454,2024-04-27T11:10:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T11:20:00Z,2024-04-27,2024-04-30T11:20:00Z,0.1412677475546796,2024-04-27T11:20:00Z,2024-04-27,a20240427
"Portland, Casco Bay, Maine",2024-04-27T11:30:00Z,2024-04-27,2024-04-30T11:30:00Z,0.10556032696437777,2024-04-27T11:30:00Z,2024-04-27,a20240427
